Source (A),Source (B),Source (C),Source (D),Source (E),Source (F),Source (G),Source (H),Source (I),Source (J),Source (K),Source (L),Source (M),WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
B00DUQUUDI,Kindle Store,"[420, 425]",3.0,0.9764705882352941,4.4655172413793105,4.0,"I am going to compare this to the Amazon Kindle Paperwhite Leather Cover.The MarBlue Atlas cover feels cheaper with a smooth almost vinyl feel to the cover. The Amazon cover has a magnet which secures the case closed while the MarBlue cover has an elastic strap to keep the book closed. The Amazon cover automatically turns the kindle on and off when the cover is opened or closed while the Marblue cover does not.The cover is sturdy enough and folds open for one handed reading. There is a handy strap which keeps the flap secure when reading one handed which is better than the amazon leather cover. Also, there is a hand strap which makes one handed reading easier than the Amazon cover.The MarBlue cover weighs less than the amazon leather cover which is nicer when reading one handed.Overall, I would say that the MarBlue cover for the Paperwhite is better for reading one handed but the Amazon leather cover is higher quality fit and finish.If you find this review helpful please give it a thumbs up below. Thanks!",179,AH9AUW175XCVP,MarBlue Atlas Kindle case vs. the Amazon Kindle Paperwhite Leather Cover,11,4.0,184,90.46,39.28,19.13,96.34,30.67,13.04,73.37,44.57,6.52,1.63,1.09,0.00,0.54,0.00,0.00,4.89,14.13,8.15,7.07,3.80,6.52,0.54,17.39,6.52,5.98,4.35,2.72,0.54,4.89,4.89,0.00,0.00,0.00,0.00,2.17,0.00,0.00,0.00,0.00,7.61,1.63,0.54,1.09,2.17,0.00,3.80,4.89,0.00,0.54,4.35,1.63,1.09,0.00,0.00,0.54,4.89,0.54,1.09,2.17,1.09,1.09,0.00,13.04,0.54,10.33,1.09,5.98,3.26,2.17,0.54,0.00,0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.07,5.43,1.09,0.00,0.00,0.00,0.54,0.00,0.00,0.00,0.00,0.00
B005XOSJFQ,Kindle Store,"[28, 41]",2.0,0.36585365853658536,3.6666666666666665,3.0,"I've been a print subscriber for years, and Esquire rates as my favorite magazine of all my subscriptions.The problem is that I'd need to pay twice for the same content if I want to read it on my Kindle Fire, since unlike FORTUNE or Wired, you don't get access to the content unless you're willing to pay for it yet again. I'm sure the same ads are included in the electronic version as the print so the advertisers will be missing out on one more subscriber.Looks like I'll just catch up on the latest FORTUNE and Wired issues.",98,A377QRZI6U52K,Double-dipping for content,3,2.0,100,81.40,15.86,50.00,25.77,50.00,17.00,84.00,56.00,13.00,10.00,8.00,0.00,2.00,0.00,0.00,3.00,9.00,20.00,11.00,4.00,8.00,1.00,17.00,8.00,7.00,0.00,2.00,2.00,5.00,2.00,2.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,11.00,0.00,1.00,4.00,2.00,2.00,5.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,1.00,3.00,1.00,2.00,11.00,2.00,12.00,1.00,6.00,5.00,3.00,1.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,4.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00
B005XOSJFQ,Kindle Store,"[17, 18]",3.0,0.8888888888888888,3.6666666666666665,1.0,"I have a subscription to this magazine. I really like this magazine.  With an Android tablet or IPad, you can simply switch your paper subscription over to a digital subscription.  But you can't do that for Kindle (or Nook).  This is incredibly frustrating.  You can even get a year subscription on the other devices for $5, but through Kindle it's $20!  That's outrageous.  My two year subscription was way less than $20.",78,A2KIWFXC6HKWYX,Why is it so difficult to switch to the Kindle version?,11,1.0,72,49.05,28.91,58.07,2.09,9.00,19.44,76.39,59.72,19.44,9.72,4.17,0.00,5.56,0.00,0.00,9.72,6.94,13.89,11.11,4.17,5.56,1.39,9.72,4.17,4.17,0.00,5.56,1.39,2.78,0.00,2.78,0.00,2.78,0.00,5.56,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,2.78,0.00,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.78,0.00,0.00,1.39,1.39,0.00,1.39,12.50,0.00,6.94,0.00,4.17,2.78,1.39,2.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,9.72,2.78,0.00,0.00,0.00,1.39,0.00,0.00,4.17,2.78,4.17
B005XOSJFQ,Kindle Store,"[7, 10]",2.0,0.4,3.6666666666666665,3.0,I ended up not reading it cause I found it hard to read on the kindle. I prefer good old magazines.,21,A1ZMUNE2N8G9EJ,ok,1,3.5714285714285716,21,78.35,1.00,99.00,95.81,10.50,9.52,95.24,47.62,23.81,14.29,14.29,0.00,0.00,0.00,0.00,9.52,4.76,14.29,0.00,0.00,0.00,4.76,19.05,4.76,0.00,0.00,0.00,0.00,4.76,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.05,9.52,4.76,4.76,0.00,0.00,4.76,4.76,0.00,0.00,4.76,0.00,0.00,0.00,0.00,0.00,9.52,0.00,0.00,4.76,4.76,0.00,9.52,0.00,0.00,19.05,0.00,9.52,9.52,4.76,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.52,9.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
B005XOSJFQ,Kindle Store,"[33, 37]",3.0,0.7837837837837838,3.6666666666666665,1.0,"Its a shame some companies refuse to get with the times and offer a digital version of their magazines to go with my paid subscription, I think most of us would be willing to even pay slightly more for the right to have both - this is a good magazine after all.To think that I'll be paying for the print version AND the digital copy is laughable.  I realize that I can let my print subscription lapse and pay for digital only, but why would I pay MORE for the digital version?Sorry Esquire, until you get with the times, its over for us.",104,A5MTQ74LQT7RD,shameful,1,1.0,104,83.74,42.37,38.39,25.77,52.00,16.35,92.31,56.73,15.38,10.58,6.73,1.92,0.96,0.00,0.96,4.81,8.65,17.31,9.62,2.88,4.81,0.00,15.38,9.62,3.85,0.96,0.00,5.77,4.81,1.92,1.92,0.96,0.00,0.96,5.77,0.00,0.00,0.00,0.00,12.50,2.88,0.96,1.92,1.92,0.96,3.85,0.96,0.00,0.96,0.00,0.00,0.00,0.00,0.00,0.00,8.65,1.92,0.00,2.88,3.85,0.00,0.96,11.54,0.96,7.69,0.96,2.88,3.85,4.81,1.92,0.00,4.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.62,2.88,3.85,0.00,0.00,0.96,0.00,0.96,0.00,0.96,0.00,0.00
B0032JSMN8,Kindle Store,"[8, 10]",3.0,0.6,5.0,5.0,"I recently discovered this blog via a discussion thread on Amazon.com. I enjoy the variety of topics covered. From making the perfect ice cubes, to the meaning behind AM/PM, getting the most for a charitable donation, free 411, the origin of Boxing Day (something I've always wondered about but never investigated) and even the benefits of various colors of sunglasses -- there's a bit of everything.MARIA CAMP, Author ofRelevantly Random",70,A3O0QU9M0GQOG2,Interesting and useful info. Very enjoyable.,6,5.0,72,97.46,33.83,48.89,99.00,24.00,25.00,79.17,45.83,8.33,4.17,4.17,0.00,0.00,0.00,0.00,4.17,12.50,16.67,4.17,5.56,2.78,1.39,8.33,9.72,5.56,0.00,1.39,5.56,6.94,6.94,0.00,0.00,0.00,0.00,2.78,0.00,0.00,0.00,0.00,18.06,4.17,2.78,0.00,5.56,5.56,1.39,1.39,1.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,1.39,0.00,0.00,4.17,0.00,1.39,5.56,0.00,11.11,0.00,4.17,5.56,2.78,1.39,0.00,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.22,5.56,6.94,0.00,0.00,0.00,0.00,2.78,0.00,2.78,2.78,1.39
B0032JSMN8,Kindle Store,"[15, 17]",3.0,0.7647058823529411,5.0,5.0,"This blog is full of fascinating facts that are fun to read every day. I just learned how to get free HD tv channels, that Listerine used to be a floor cleaner, and why satellite dishes are gray. So interesting! Highly recommend it",43,A2S78WDLXKFH4H,I learn something new every day,6,5.0,43,35.82,50.00,5.92,99.00,10.75,18.60,88.37,44.19,11.63,2.33,2.33,0.00,0.00,0.00,0.00,9.30,2.33,9.30,9.30,9.30,6.98,0.00,18.60,11.63,2.33,4.65,0.00,2.33,6.98,6.98,0.00,0.00,0.00,0.00,2.33,0.00,0.00,0.00,0.00,13.95,2.33,6.98,0.00,0.00,4.65,0.00,2.33,2.33,0.00,0.00,2.33,0.00,0.00,0.00,2.33,2.33,0.00,0.00,0.00,2.33,0.00,4.65,11.63,0.00,6.98,0.00,4.65,2.33,4.65,9.30,0.00,2.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.63,4.65,4.65,0.00,0.00,0.00,2.33,0.00,0.00,0.00,0.00,0.00
B0039GL2MM,Kindle Store,"[32, 32]",3.0,1.0,4.05,5.0,"This book's main body is the same as the other Kindle versions available from Amazon.  The only difference is some versions have a ""Wisdom of the East"" recommended reading list at the end.  You can Google a better list.  So, only buy the $0 Kindle version.If you are an adult, with a self examined life experience of moral reasoning, you won't learn anything new from Ptah Hotep.  However, that it is the oldest book still in print, and may inscribe your personal moral code, validated by a sage of ancient ages - means it is worth reading, makes it a `keeper' for your library.  A definition of ""sanity"" is: reality commonly experienced.  This book, if you agree with its prescripts, will provide you with the comfort of being in the lived majority of any time.  While I am hesitant to condone majority morality, here presented is Common Sense Morality, subjectively derived from living in society, four thousand years ago, and still valid today.Sharing my personal saga, I first heard of this book in the 1990's.  I visioned acquiring the wisdom of the Ages.  Disappointedly, no printed edition of this book was available at bookstores.  There were select universities with rare copies, as University of Chicago's Oriental Library.  But, tho a USC graduate, I didn't have reciprocal privileges at UC.  Knowledge denied.  This being an era pre-Internet, I couldn't read Ptah Hotep.  Until recently, when it became available on the Internet public domain.  Now, it is my Kindle talisman, my holy scripture ...and I own it for free.  Eureka!",274,A2TW3S80HWWCXP,Ageless Wisdom,2,5.0,261,75.75,54.57,45.40,69.12,15.35,23.37,80.84,48.28,11.88,6.13,3.45,0.00,2.68,0.00,0.00,5.75,8.43,12.26,8.05,4.60,5.36,1.53,12.26,5.75,2.68,0.38,1.92,1.53,4.60,3.07,0.77,0.38,0.00,0.38,6.51,0.00,0.00,0.00,0.00,9.58,3.83,0.77,1.15,2.68,0.00,3.07,1.53,0.00,0.38,0.00,1.92,0.38,1.53,0.00,0.00,2.68,0.38,1.15,0.77,0.77,0.38,3.07,6.90,1.15,11.11,0.00,3.45,7.28,5.36,2.30,0.00,1.15,2.30,0.00,0.77,0.00,0.38,0.38,0.00,0.00,22.99,8.05,8.43,0.38,0.00,0.00,0.38,0.77,1.53,2.68,0.00,0.77
B003GAN58K,Kindle Store,"[10, 10]",3.0,1.0,4.3,3.0,"EDIT 21 Jan 2013:  The entire magazine is available for online viewing to anyone with a net connection at ""science news dot org.""EDIT 18 Nov 2012:The black and white Kindle version is really a horrible way to read this publication.  Color images of a decent size and resolution are important for proper viewing of some scientific graphics, which become nonsensical without color.  Kindle Fire may be a decent option, but I haven't tried it.________________________Science News is put out by the Society for Science & the Public. As far as the nature of Science News, it is a good quality way to keep up with updates in various fields, but it does not go into tremendous depth, and the articles are not written by scientists. Scientific American has articles written by scientists through more than half the magazine, each article can be 6-8 pages long, and may be more in depth than many would like.  Though I personally like reading articles written by the actual scientists, Scientific American has undergone many changes, causing the quality to fluctuate in unpleasant ways. For this reason, I would suggest that Science News is better for the layman that wants to just keep a light touch on various scientific fields, and perhaps even for the scientist that wants to keep just as light a touch on fields not their own. Though the short articles are not written by scientists, the writers get information from scientists and many science journals.The publication is issued every two weeks now, rather than the former weekly rate it had for many years. With the print publication, one gets access to the publication online, can access it wherever there is internet access, and this includes years of past issues, but I have found when subscribing to the print issue, I would rarely access the online version.The Kindle format in general is pretty good, and if a color illustration is necessary, the illustrations, as well as all of the content, are available online for free (something rarely available for free with Scientific American).  I find that the vast majority of pictures are adequate on the Kindle, but definitely not optimum.",363,A3F5NFPJ5XTT2Q,"Science News may be a better choice than Scientific American, but not on the Kindle.",15,3.0,363,89.38,21.21,24.21,76.65,36.30,23.42,80.99,47.93,6.06,1.93,1.65,0.00,0.00,0.00,0.28,4.13,8.82,15.15,8.54,4.41,6.06,1.93,12.95,6.61,4.13,0.83,2.48,3.86,3.86,3.31,0.55,0.28,0.00,0.00,1.38,0.00,0.00,0.00,0.00,12.95,1.65,0.83,1.93,2.48,1.38,5.79,4.13,3.31,0.00,0.83,0.00,0.00,0.00,0.00,0.00,3.58,0.00,0.83,0.55,2.48,0.00,2.48,9.92,1.10,9.64,0.83,5.79,3.03,7.16,0.55,0.00,0.55,0.00,0.00,0.28,0.00,0.00,0.00,0.28,0.00,19.28,3.86,6.34,0.55,0.00,0.00,0.00,0.28,0.55,0.28,0.55,6.89
B003GAN58K,Kindle Store,"[16, 16]",3.0,1.0,4.3,5.0,"I am, by no means, a science expert. That being said, I understand the basics. I'm a science fiction fanatic. I love watching the few Science shows that explain the solar system, our planet, and all of life on Earth more than your average person. I enjoy reading Scientific American, but some of their articles bore me. This one was awwweeesome.I tried the demo for Kindle and didn't really expect much from it. They have articles on dark matter broken down in detail with all of the most current facts. They have up to date information on the Genome Project.. and then random fun articles about Xrays and the unexpected places you'll find them. The writers aren't scientifically bland. They have personality and it shines through in the writing. There are a ton of quality articles jammed into this wonderful magazine.I will not be canceling this demo.",147,A2PEIERQZR3COP,Fact-Filled Exciting Articles,3,4.666666666666667,149,72.61,44.67,48.70,63.95,12.42,20.13,84.56,51.68,15.44,10.74,5.37,0.67,1.34,0.00,3.36,4.70,8.05,13.42,8.72,2.01,4.70,2.68,14.77,6.71,2.01,0.00,0.67,6.04,3.36,2.68,0.67,0.00,0.00,0.00,8.72,0.00,0.67,0.00,0.00,12.08,3.36,0.00,0.67,2.01,2.01,4.03,2.68,2.01,0.67,0.00,2.01,0.00,1.34,0.00,0.00,4.03,1.34,0.67,2.01,0.00,0.00,2.68,8.72,2.68,8.72,0.00,6.71,2.01,5.37,1.34,0.00,0.00,0.00,0.00,0.67,0.00,0.67,0.00,0.00,0.00,16.78,10.07,4.03,0.00,0.00,0.00,0.00,0.00,0.00,2.68,0.00,0.00
B003GAN58K,Kindle Store,"[17, 17]",3.0,1.0,4.3,5.0,"Science News is a first rate source of news I look forward to every week. I was not familiar with the print version, and subscribed to the Kindle edition hoping it would complement my subscription to Scientific American. I wasn't at all disappointed with my decision. The publisher does an *excellent* job formatting each issue for the Kindle. Pictures, diagrams -- they're all there. A pleasant surprise, since it seems that digital editions seem to be done as afterthoughts by most other publishers. I couldn't be more pleased with my subscription.",91,A3ICJ5BKK3AOTV,"Excellent content, rendered wonderfully for the Kindle",7,4.5,90,81.83,7.44,43.37,94.19,12.86,28.89,84.44,48.89,12.22,7.78,7.78,0.00,0.00,0.00,0.00,4.44,7.78,14.44,11.11,1.11,2.22,3.33,15.56,5.56,3.33,0.00,1.11,6.67,6.67,5.56,1.11,0.00,0.00,1.11,1.11,0.00,0.00,0.00,0.00,18.89,4.44,2.22,3.33,4.44,3.33,4.44,2.22,2.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.22,0.00,2.22,0.00,0.00,0.00,3.33,8.89,1.11,6.67,1.11,2.22,5.56,8.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.89,7.78,3.33,0.00,0.00,0.00,0.00,2.22,0.00,3.33,0.00,2.22
B003GAN58K,Kindle Store,"[63, 64]",3.0,0.96875,4.3,5.0,"I always liked Science News, with minimal ads, and always a good round-up of science articles.  With the Kindle, I tried to find some good magazines to subscribe to.Science News is one magazine doing things right -- reasonable pricing, with images, delivered on time.  The Kindle and the publishing industry needs more of these.Perhaps one thing that Science News has going for it is length -- typically less than 32 pages.  Without a lot of fluff, and little to no ads, it's possible to cram a lot of good material in a small space.Edit:  I've added a picture of a sample page.",106,A19ZRAIDBMQD7M,Agree with other accolades,4,4.5,104,96.96,25.03,32.46,89.84,26.00,19.23,84.62,45.19,8.65,2.88,2.88,0.00,0.00,0.00,0.00,5.77,8.65,18.27,5.77,1.92,2.88,1.92,10.58,4.81,2.88,0.00,2.88,6.73,3.85,3.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,1.92,0.96,0.96,5.77,1.92,1.92,2.88,2.88,0.00,0.96,0.00,0.00,0.00,0.00,0.00,6.73,0.00,0.96,1.92,3.85,0.00,2.88,6.73,0.96,12.50,1.92,7.69,2.88,6.73,1.92,0.00,0.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.15,6.73,6.73,0.96,0.00,0.00,0.00,4.81,0.00,1.92,0.00,0.00
B003GAN58K,Kindle Store,"[6, 15]",1.0,-0.2,4.3,2.0,"I got the kindle version of science news, I was very disappointed with the way articles are written in the kindle version. They would start off with less then one sentince and then tell you ""Search for (name of subject) .."" They tell you to google the article instead of them having it in the magazine, which I brought it for. Or sometimes rarely they would give you a link to a website which will take you out of the kindle. Lots of a hassle to read.",87,ABXK61E1YUXQF,Less then a sentice a article,6,2.0,86,88.77,85.24,49.53,10.92,17.20,16.28,87.21,61.63,17.44,12.79,3.49,0.00,4.65,0.00,4.65,4.65,10.47,18.60,6.98,3.49,4.65,0.00,17.44,1.16,1.16,2.33,1.16,2.33,1.16,0.00,1.16,0.00,0.00,1.16,13.95,0.00,0.00,0.00,0.00,10.47,1.16,0.00,2.33,3.49,0.00,4.65,1.16,1.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.33,0.00,0.00,0.00,2.33,0.00,4.65,6.98,3.49,13.95,1.16,6.98,5.81,3.49,1.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.95,6.98,2.33,0.00,0.00,0.00,0.00,0.00,2.33,0.00,2.33,0.00
B003GAN58K,Kindle Store,"[11, 11]",3.0,1.0,4.3,5.0,"I have read many different ""Science"" magazines that ranged from super intense mathematical and technical, to super silly even for sixth graders.  This magazine is both enjoyable to read, and is informatative without making me feel stupid.  I enjoy the entire magazine, not just certain sections as with most others.  The publisher cover a wide range of scientific subjects in an informative manner without being superficial.  I highly recommend this magazine to anyone even curious about the different disiplines in the scientific community.  Great for everyone.",91,A2E7O93NVT1YIJ,Great for the layman scientist.,5,5.0,86,87.12,14.76,41.87,99.00,14.33,32.56,86.05,46.51,11.63,4.65,4.65,0.00,0.00,0.00,0.00,6.98,6.98,16.28,4.65,4.65,3.49,3.49,9.30,11.63,4.65,0.00,1.16,4.65,9.30,8.14,1.16,0.00,1.16,0.00,4.65,0.00,0.00,0.00,0.00,17.44,3.49,1.16,0.00,2.33,3.49,6.98,1.16,0.00,0.00,1.16,0.00,0.00,0.00,0.00,0.00,4.65,1.16,2.33,0.00,1.16,0.00,0.00,4.65,0.00,4.65,0.00,4.65,0.00,9.30,4.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.79,6.98,3.49,0.00,0.00,0.00,0.00,0.00,2.33,0.00,0.00,0.00
